item,lift,confidence
thongs & sandals,4.175289612,0.014986084
scarfs & thermals,4.166666667,0.176470588
thermals & scarfs,4.166666667,0.002824859
beanies & tees,4.143631884,0.06626506
tees & beanies,4.143631884,0.054862843
ties & underwires,4.137788779,0.133333333
underwires & ties,4.137788779,0.002475248
waistcoats & sunhats,4.132333553,0.013513514
sunhats & waistcoats,4.132333553,0.012195122
fedoras & waistcoats,4.121195188,0.06097561
waistcoats & fedoras,4.121195188,0.013477089
leggings & hoodys,4.115648492,0.12195122
hoodys & leggings,4.115648492,0.01345895
bras & pins,4.104823748,0.058441558
pins & bras,4.104823748,0.025210084
sweatshirts & parkas,4.097222222,0.075
parkas & sweatshirts,4.097222222,0.006535948
socks & boinas,4.09708833,0.070422535
boinas & socks,4.09708833,0.011600928
tunics & waistcoats,4.077235772,0.024390244
waistcoats & tunics,4.077235772,0.013333333
packs & boinas,4.059413955,0.014084507
boinas & packs,4.059413955,0.011494253
socks & joggers,4.040184326,0.069444444
joggers & socks,4.040184326,0.011600928
totes & chemises,4.022727273,0.272727273
chemises & totes,4.022727273,0.001764706
totes & sunhats,3.986486486,0.27027027
sunhats & totes,3.986486486,0.011764706
vests & oxfords,3.98015873,0.05
tunics & kimonos,3.98015873,0.023809524
kimonos & tunics,3.98015873,0.02
oxfords & vests,3.98015873,0.00952381
pins & puffs,3.971333545,0.024390244
pins & fascinators,3.971333545,0.024390244
fascinators & pins,3.971333545,0.012987013
puffs & pins,3.971333545,0.006493506
leggings & bras,3.97039031,0.117647059
leggings & thermals,3.97039031,0.117647059
bras & leggings,3.97039031,0.056527591
thermals & leggings,3.97039031,0.00269179
hats & shirtdresses,3.969656992,0.3
shirtdresses & hats,3.969656992,0.003166227
jumpers & thermals,3.954423592,0.058823529
thermals & jumpers,3.954423592,0.002680965
swimsuits & briefs,3.950529757,0.068376068
briefs & swimsuits,3.950529757,0.01843318
leggings & bottles,3.943102404,0.116838488
bottles & leggings,3.943102404,0.045760431
dresses & caftans,3.923486152,1
caftans & dresses,3.923486152,0.00015647
bottles & brooches,3.916744767,0.045454545
brooches & bottles,3.916744767,0.003436426
sweaters & beanies,3.915728501,0.162094763
beanies & sweaters,3.915728501,0.062620424
caps & hoodies,3.91205991,0.089552239
hoodies & caps,3.91205991,0.06271777
sweatshirts & raincoats,3.902116402,0.071428571
sweatshirts & hoods,3.902116402,0.071428571
bras & thongs,3.902116402,0.055555556
thongs & bras,3.902116402,0.014005602
hoods & sweatshirts,3.902116402,0.004357298
raincoats & sweatshirts,3.902116402,0.002178649
headbands & pins,3.899992223,0.025974026
pins & headbands,3.899992223,0.023952096
briefs & sunniess,3.896658897,0.018181818
sunniess & briefs,3.896658897,0.008547009
socks & tees,3.855212031,0.06626506
tees & socks,3.855212031,0.051044084
bags & caftans,3.852950215,1
bags & mittens,3.852950215,1
caftans & bags,3.852950215,0.000153657
mittens & bags,3.852950215,0.000153657
rompers & oxfords,3.834097859,0.016666667
oxfords & rompers,3.834097859,0.009174312
capes & ponchos,3.825907843,0.017241379
ponchos & capes,3.825907843,0.008849558
cardigans & brooches,3.818334095,0.090909091
brooches & cardigans,3.818334095,0.003350084
flats & shrugs,3.815138836,0.181818182
shrugs & flats,3.815138836,0.00167364
gowns & capes,3.799702994,0.088495575
capes & gowns,3.799702994,0.017123288
sweatshirts & joggers,3.79372428,0.069444444
joggers & sweatshirts,3.79372428,0.010893246
wraps & underwires,3.78776435,0.2
underwires & wraps,3.78776435,0.002265861
frames & brooches,3.786620356,0.090909091
brooches & frames,3.786620356,0.003322259
ties & puffs,3.784562908,0.12195122
puffs & ties,3.784562908,0.006188119
tees & oxfords,3.776355422,0.05
oxfords & tees,3.776355422,0.009036145
eyewears & joggers,3.765015015,0.027777778
joggers & eyewears,3.765015015,0.010810811
briefs & robes,3.759934023,0.01754386
robes & briefs,3.759934023,0.008547009
leggings & joggers,3.74981307,0.111111111
joggers & leggings,3.74981307,0.01076716
swimsuits & eyewears,3.747664715,0.064864865
eyewears & swimsuits,3.747664715,0.02764977
jumpers & joggers,3.734733393,0.055555556
joggers & jumpers,3.734733393,0.010723861
socks & pullovers,3.73338958,0.064171123
pullovers & socks,3.73338958,0.027842227
caps & hoodys,3.72917906,0.085365854
hoodys & caps,3.72917906,0.012195122
pullovers & joggers,3.724747475,0.027777778
joggers & pullovers,3.724747475,0.010695187
gloves & packs,3.718946978,0.022988506
packs & gloves,3.718946978,0.012903226
boots & raincoats,3.71762981,0.642857143
raincoats & boots,3.71762981,0.002075646
aviators & visors,3.709319527,0.125
visors & aviators,3.709319527,0.003550296
purses & tights,3.708897485,0.055319149
tights & purses,3.708897485,0.034759358
knits & trenchcoats,3.696196934,0.125
trenchcoats & knits,3.696196934,0.001179245
chokers & miniskirts,3.695652174,0.2
miniskirts & chokers,3.695652174,0.001473839
briefs & ponchos,3.695107574,0.017241379
ponchos & briefs,3.695107574,0.008547009
tees & hoodys,3.684249192,0.048780488
hoodys & tees,3.684249192,0.012048193
slippers & sweatpants,3.683166863,0.02173913
sweatpants & slippers,3.683166863,0.013513514
hoodies & thermals,3.669154229,0.058823529
thermals & hoodies,3.669154229,0.002487562
cardigans & kimonos,3.6668129,0.087301587
kimonos & cardigans,3.6668129,0.018425461
backpacks & puffers,3.658541819,0.485714286
puffers & backpacks,3.658541819,0.005106639
tubes & tiaras,3.654182454,0.01369863
tiaras & tubes,3.654182454,0.010638298
kimonos & rompers,3.651521771,0.018348624
rompers & kimonos,3.651521771,0.015873016
booties & waistcoats,3.646176664,0.182926829
waistcoats & booties,3.646176664,0.011923688
chokers & boinas,3.643600735,0.197183099
boinas & chokers,3.643600735,0.010316875
sweatshirts & underwires,3.641975309,0.066666667
sweatshirts & oxfords,3.641975309,0.066666667
oxfords & sweatshirts,3.641975309,0.008714597
underwires & sweatshirts,3.641975309,0.002178649
bottles & boinas,3.640917671,0.042253521
boinas & bottles,3.640917671,0.010309278
kaftans & waistcoats,3.640389082,0.012195122
waistcoats & kaftans,3.640389082,0.011904762
bikinis & kimonos,3.633571874,0.103174603
kimonos & bikinis,3.633571874,0.018258427
shirts & oxfords,3.624209575,0.266666667
oxfords & shirts,3.624209575,0.008672087
shoes & trainers,3.618326118,0.142857143
trainers & shoes,3.618326118,0.009090909
aviators & sunhats,3.609067648,0.121621622
sunhats & aviators,3.609067648,0.010650888
slippers & tubes,3.60480161,0.021276596
tubes & slippers,3.60480161,0.013513514
bodysuits & thermals,3.597560976,0.058823529
thermals & bodysuits,3.597560976,0.002439024
tees & trainers,3.596528973,0.047619048
trainers & tees,3.596528973,0.009036145
socks & bras,3.5852392,0.06162465
bras & socks,3.5852392,0.051044084
flats & puffs,3.582508419,0.170731707
puffs & flats,3.582508419,0.005857741
gowns & visors,3.578053653,0.083333333
visors & gowns,3.578053653,0.003424658
scarfs & satchels,3.577441077,0.151515152
satchels & scarfs,3.577441077,0.047080979
knits & cardigans,3.566179956,0.120603015
cardigans & knits,3.566179956,0.08490566
tights & oxfords,3.556737589,0.033333333
oxfords & tights,3.556737589,0.008510638
wristlets & fascinators,3.555728871,0.012195122
fascinators & wristlets,3.555728871,0.011627907
sneakers & hoodies,3.552643787,0.562189055
hoodies & sneakers,3.552643787,0.056955645
mules & shirtdresses,3.551699717,0.05
shirtdresses & mules,3.551699717,0.002832861
sneakers & hoodys,3.544975659,0.56097561
hoodys & sneakers,3.544975659,0.011592742
sweatshirts & beanies,3.542070749,0.064837905
beanies & sweatshirts,3.542070749,0.05664488
hats & swimsuits,3.536714371,0.267281106
swimsuits & hats,3.536714371,0.06121372
knits & sweatpants,3.535492719,0.119565217
sweatpants & knits,3.535492719,0.012971698
leggings & sweatshirts,3.529235831,0.104575163
sweatshirts & leggings,3.529235831,0.064602961
hats & underwires,3.528583993,0.266666667
underwires & hats,3.528583993,0.002110818
kimonos & capes,3.522264363,0.017699115
capes & kimonos,3.522264363,0.015873016
gloves & sweatpants,3.516830295,0.02173913
sweatpants & gloves,3.516830295,0.012903226
packs & fascinators,3.514858424,0.012195122
packs & hoodys,3.514858424,0.012195122
fascinators & packs,3.514858424,0.011494253
hoodys & packs,3.514858424,0.011494253
rings & tiaras,3.495520529,0.410958904
tiaras & rings,3.495520529,0.010176391
bikinis & swimsuits,3.489310956,0.099078341
swimsuits & bikinis,3.489310956,0.060393258
knits & thermals,3.478773585,0.117647059
thermals & knits,3.478773585,0.002358491
jackets & puffers,3.476815791,0.485714286
puffers & jackets,3.476815791,0.004852983
tees & packs,3.472510733,0.045977011
packs & tees,3.472510733,0.012048193
totes & castaners,3.470588235,0.235294118
castaners & totes,3.470588235,0.007058824
knits & beanies,3.465760716,0.117206983
beanies & knits,3.465760716,0.055424528
wraps & playsuits,3.443422137,0.181818182
playsuits & wraps,3.443422137,0.045317221
gloves & tubes,3.442004118,0.021276596
tubes & gloves,3.442004118,0.012903226
tees & pins,3.433050383,0.045454545
tees & brooches,3.433050383,0.045454545
pins & tees,3.433050383,0.021084337
brooches & tees,3.433050383,0.003012048
leggings & pullovers,3.428973449,0.101604278
pullovers & leggings,3.428973449,0.025572005
tights & pullovers,3.423597679,0.032085561
pullovers & tights,3.423597679,0.025531915
slides & joggers,3.414351852,0.027777778
joggers & slides,3.414351852,0.009803922
tights & tubes,3.405387053,0.031914894
tubes & tights,3.405387053,0.012765957
camisoles & thongs,3.404616429,0.066666667
camisoles & underwires,3.404616429,0.066666667
thongs & camisoles,3.404616429,0.012219959
underwires & camisoles,3.404616429,0.00203666
trousers & puffs,3.402422063,0.195121951
puffs & trousers,3.402422063,0.005563282
kimonos & briefs,3.401845069,0.017094017
briefs & kimonos,3.401845069,0.015873016
swimsuits & thermals,3.398617512,0.058823529
thermals & swimsuits,3.398617512,0.002304147
bodysuits & joggers,3.397696477,0.055555556
joggers & bodysuits,3.397696477,0.009756098
coats & trenchcoats,3.392180736,0.125
coats & parkas,3.392180736,0.125
parkas & coats,3.392180736,0.005411255
trenchcoats & coats,3.392180736,0.001082251
tunics & slippers,3.388513514,0.02027027
slippers & tunics,3.388513514,0.02
fedoras & shirtdresses,3.379380054,0.05
shirtdresses & fedoras,3.379380054,0.002695418
cases & purses,3.378948638,0.050802139
purses & cases,3.378948638,0.050397878
playsuits & thongs,3.377104377,0.044444444
thongs & playsuits,3.377104377,0.012121212
cardigans & pullovers,3.369118319,0.080213904
pullovers & cardigans,3.369118319,0.025125628
gowns & sandalens,3.367579909,0.078431373
sandalens & gowns,3.367579909,0.006849315
blouses & trenchcoats,3.361260054,0.25
jumpers & parkas,3.361260054,0.05
parkas & jumpers,3.361260054,0.00536193
trenchcoats & blouses,3.361260054,0.001072386
belts & raincoats,3.360359153,0.285714286
raincoats & belts,3.360359153,0.001876173
slips & parkas,3.343333333,0.05
parkas & slips,3.343333333,0.005333333
espadrilles & ponchos,3.338436959,0.103448276
ponchos & espadrilles,3.338436959,0.007722008
gowns & gloves,3.324127265,0.077419355
gloves & gowns,3.324127265,0.020547945
caps & sweatpants,3.32383351,0.076086957
sweatpants & caps,3.32383351,0.012195122
jackets & hoods,3.323426859,0.464285714
hoods & jackets,3.323426859,0.003711105
pants & chemises,3.322952558,0.181818182
chemises & pants,3.322952558,0.001457726
slides & sunhats,3.322072072,0.027027027
sunhats & slides,3.322072072,0.009803922
vests & visors,3.316798942,0.041666667
visors & vests,3.316798942,0.003174603
caps & bottles,3.302621023,0.075601375
bottles & caps,3.302621023,0.038327526
skirts & thermals,3.296498634,0.529411765
thermals & skirts,3.296498634,0.002234914
sweatshirts & socks,3.295522901,0.060324826
socks & sweatshirts,3.295522901,0.05664488
blazers & shawls,3.291450324,0.147540984
shawls & blazers,3.291450324,0.008007117
shoes & socks,3.290913778,0.129930394
socks & shoes,3.290913778,0.056565657
slips & shawls,3.28852459,0.049180328
shawls & slips,3.28852459,0.008
trousers & loafers,3.28530971,0.188405797
loafers & trousers,3.28530971,0.027121001
pumps & trenchcoats,3.283214036,0.375
trenchcoats & pumps,3.283214036,0.001047486
jumpers & puffs,3.279278101,0.048780488
puffs & jumpers,3.279278101,0.00536193
tunics & castaners,3.277777778,0.019607843
castaners & tunics,3.277777778,0.006666667
pullovers & hoodys,3.270509978,0.024390244
hoodys & pullovers,3.270509978,0.010695187
flats & ray-bans,3.268749606,0.155778894
ray-bans & flats,3.268749606,0.025941423
frames & sandalens,3.266888151,0.078431373
sandalens & frames,3.266888151,0.006644518
bangles & shrugs,3.261152295,0.090909091
shrugs & bangles,3.261152295,0.001430615
chokers & thermals,3.260869565,0.176470588
thermals & chokers,3.260869565,0.002210759
tops & caftans,3.255225237,1
tops & mittens,3.255225237,1
caftans & tops,3.255225237,0.00012982
mittens & tops,3.255225237,0.00012982
tubes & waistcoats,3.253113648,0.012195122
tubes & fascinators,3.253113648,0.012195122
tubes & hoodys,3.253113648,0.012195122
waistcoats & tubes,3.253113648,0.010638298
fascinators & tubes,3.253113648,0.010638298
hoodys & tubes,3.253113648,0.010638298
scarfs & slingbackss,3.240740741,0.137254902
slingbackss & scarfs,3.240740741,0.006591337
thongs & wristlets,3.239664083,0.011627907
wristlets & thongs,3.239664083,0.011111111
wraps & puffs,3.233457372,0.170731707
puffs & wraps,3.233457372,0.005287009
ray-bans & briefs,3.23089808,0.025641026
briefs & ray-bans,3.23089808,0.015075377
mules & brooches,3.228817924,0.045454545
brooches & mules,3.228817924,0.002832861
fedoras & kaftans,3.218457194,0.047619048
kaftans & fedoras,3.218457194,0.010781671
tanks & thermals,3.218181818,0.176470588
thermals & tanks,3.218181818,0.002181818
hoodies & bottles,3.215238242,0.051546392
bottles & hoodies,3.215238242,0.037313433
shoes & boinas,3.210627401,0.126760563
boinas & shoes,3.210627401,0.009090909
swimsuits & thongs,3.209805428,0.055555556
thongs & swimsuits,3.209805428,0.011520737
shorts & nightgowns,3.199157948,0.5
nightgowns & shorts,3.199157948,0.000255167
shirts & thermals,3.197831978,0.235294118
thermals & shirts,3.197831978,0.002168022
rompers & joggers,3.195081549,0.013888889
joggers & rompers,3.195081549,0.009174312
hats & ponchos,3.19397689,0.24137931
ponchos & hats,3.19397689,0.007387863
purses & trainers,3.192640693,0.047619048
pins & sandalens,3.192640693,0.019607843
trainers & purses,3.192640693,0.00802139
sandalens & pins,3.192640693,0.006493506
t-shirts & puffers,3.182555352,0.257142857
puffers & t-shirts,3.182555352,0.004442251
totes & luggages,3.160714286,0.214285714
luggages & totes,3.160714286,0.003529412
kimonos & trainers,3.158856135,0.015873016
trainers & kimonos,3.158856135,0.007936508
clutches & brooches,3.156016254,0.318181818
brooches & clutches,3.156016254,0.002768987
coats & gloves,3.151445329,0.116129032
gloves & coats,3.151445329,0.019480519
trousers & blazers,3.149283678,0.180604982
blazers & trousers,3.149283678,0.141168289
fedoras & wristlets,3.143609352,0.046511628
wristlets & fedoras,3.143609352,0.010781671
blazers & loafers,3.125376072,0.140096618
loafers & blazers,3.125376072,0.025800712
caps & raincoats,3.120333499,0.071428571
raincoats & caps,3.120333499,0.00174216
eyewears & packs,3.115874495,0.022988506
packs & eyewears,3.115874495,0.010810811
hats & thermals,3.113456464,0.235294118
thermals & hats,3.113456464,0.002110818
shoes & robes,3.110490874,0.122807018
robes & shoes,3.110490874,0.007070707
dresses & fascinators,3.110080487,0.792682927
fascinators & dresses,3.110080487,0.010170552
slippers & rompers,3.108727994,0.018348624
rompers & slippers,3.108727994,0.013513514
ties & oxfords,3.103341584,0.1
oxfords & ties,3.103341584,0.007425743
